Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2010,Ford,Sport Trac,[Brochure Summary],,,,,,,,,,,,,,,,leather-trimmed; Leather-trimmed; Suede seating; leather-trimmed; Leather-trimmed; Suede seating,[Brochure] leather-trimmed; Leather-trimmed; Suede seating | [Brochure] leather-trimmed; Leather-trimmed; Suede seating
