Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2024,MINI,Delta Waseca Mini,"The Mitsubishi Delica Mini is a kei variation of the Delica series. Replacing the eK X Space on which it was also based, it went on sale in May 2023. A second generation arrived in August 2025.","Front-engine, front-wheel-drive",,,Transmission CVT,Hybrid drivetrain Mild hybrid,,,,,,,,Predecessor Mitsubishi eK X Space,"In addition, a new grade, DELIMARU Package, based on the T/G Premium, has been a","In addition, a new grade, DELIMARU Package, based on the T/G Premium, has been added.",,
,,,Delica Mini T Premium,"Front-engine, four-wheel-drive",,,,G Premium 4WD,,,,,,,,"Mitsubishi had considered naming the car the ""Delica D:1"", as a continuation of the larger Delica D:5, D:3, and D:2 models, but in the end they opted for ""Delica Mini"" to tie it to the very successful Pajero Mini instead.","The 2024 MINI Delta Waseca Mini window sticker, also known as the Monroney Label","The 2024 MINI Delta Waseca Mini window sticker, also known as the Monroney Label, is a federally mandated document that displays the vehicle's key information including MSRP, standard equipment, optional features, fuel economy estimates, and safety ratings.",,
,,,"Wheelbase 2,495 mm (98.2 in)","Front-engine, front-wheel-drive (B34A/B35A)",,,,,,,,,,,,"The first-generation Delica Mini was offered in G, G Premium, T, and T Premium grade levels. The ""T"" models have the turbocharged engine. Announced in late 2022, the Delica Mini went on sale in May 2023 – to coincide with the 55th anniversary of the original Delica.","Woodcliff Lake, NJ - February 16, 2023 - MINI USA presents its Model Year 2024 (","Woodcliff Lake, NJ - February 16, 2023 - MINI USA presents its Model Year 2024 (MY 2024) vehicle lineup with updates and additions to trim packages, equipment and pricing.",,
,,,G Premium 4WD,Engine,,,,,,,,,,,,,"More electric options are on the way, too.","More electric options are on the way, too.",,
,,,,kW (51 hp; 52 PS) (BR06DE),,,,,,,,,,,,,5 Magnificent 2024 MINI Options at Your Local MINI Dealership Hardtop 2 Door Sta,"5 Magnificent 2024 MINI Options at Your Local MINI Dealership Hardtop 2 Door Staying true to the retro MINI design, the 2024 Hardtop 2 Door lineup is as iconic as the original MINI Cooper launched back in 1959 but comes with all modern amenities and performance.",,
,,,,kW (63 hp; 64 PS) (BR06DET),,,,,,,,,,,,,Pile in and peel out in style with inventive rooftop colors and customization op,Pile in and peel out in style with inventive rooftop colors and customization options.,,
,,,,kW (2.68 hp; 2.72 PS) (electric motor),,,,,,,,,,,,,,,,
,,,,Hybrid drivetrain Mild hybrid,,,,,,,,,,,,,,,,
,,,,"The first-generation Delica Mini was offered in G, G Premium, T, and T Premium grade levels. The ""T"" models have the turbocharged engine. Announced in late 2022, the Delica Mini went on sale in May 2023 – to coincide with the 55th anniversary of the original Delica.",,,,,,,,,,,,,,,,
,,,,"Like first generation, The grades are ""T"" for turbo engine vehicles and ""G"" for naturally aspirated engine vehicles, with ""T Premium"" and ""G Premium"". In addition, a new grade, DELIMARU Package, based on the T/G Premium, has been added.",,,,,,,,,,,,,,,,
