Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2003,Mercedes-Benz,SLK-Class,SLK230 Kompressor,2.3L I4,2.3L I4 Turbo,Turbocharged,Automatic 5-spd,Rear-Wheel Drive,Premium Gasoline,Two Seaters,4,2.3,19,26,22,,,,,
2003,Mercedes-Benz,SLK-Class,SLK230 Kompressor,2.3L I4,2.3L I4 Turbo,Turbocharged,Manual 6-spd,Rear-Wheel Drive,Premium Gasoline,Two Seaters,4,2.3,17,25,20,,,,,
2003,Mercedes-Benz,SLK-Class,SLK32 AMG,3.2L V6,3.2L V6 Turbo,Turbocharged,Automatic 5-spd,Rear-Wheel Drive,Premium Gasoline,Two Seaters,6,3.2,15,21,17,,,,,
2003,Mercedes-Benz,SLK-Class,SLK320,3.2L V6,3.2L V6 Turbo,Turbocharged,Automatic 5-spd,Rear-Wheel Drive,Premium Gasoline,Two Seaters,6,3.2,18,24,20,,,,,
2003,Mercedes-Benz,SLK-Class,SLK320,3.2L V6,3.2L V6 Turbo,Turbocharged,Manual 6-spd,Rear-Wheel Drive,Premium Gasoline,Two Seaters,6,3.2,15,24,18,,,,,
