Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2024,Mercedes-Benz,E-Class,E450 4matic,Hybrid 3.0L V6 (SIDI; Mild Hybrid),3.0L V6 Turbo,Turbocharged,Automatic 9-spd,All-Wheel Drive,Premium Gasoline,Midsize Cars,6,3.0,22,31,25,,,,,
2024,Mercedes-Benz,E-Class,E350 4matic,Hybrid 2.0L I4 (SIDI; Mild Hybrid),2.0L I4 Turbo,Turbocharged,Automatic 9-spd,All-Wheel Drive,Premium Gasoline,Midsize Cars,4,2.0,24,33,27,,,,,
2024,Mercedes-Benz,E-Class,E450 4matic All-Terrain (wagon),Hybrid 3.0L V6 (SIDI; Mild Hybrid),3.0L V6 Turbo,Turbocharged,Automatic 9-spd,All-Wheel Drive,Premium Gasoline,Midsize Station Wagons,6,3.0,22,31,25,,,,,
