Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,exteriorColors,Packages,packageDetails,Options,optionDetails
2025,BMW,840i,"a b ""Review: Did BMW Just Save the Four-Door Sport Sedan?"". InsideHook.",Engine[edit],"^ ""1989 – 1999 BMW 8-series @ Top Speed"". Top Speed. Retrieved 25 August 2018.",Rear-wheel drive,,,,,
,,,,,"^ ""How To OEM+ Restore A BMW 850Ci – Speedhunters"". Speedhunters. 19 September 2017. Retrieved 25 August 2018.",All-wheel drive (xDrive),,,,,
