Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2003,Mitsubishi,MonteroSport,[Brochure Summary],,,,,,,,,,,,,,,,Infinity audio | 8-speaker system | leather-trimmed; Leather-trimmed seating; Infinity audio | 8-speaker system | leather-trimmed; Leather-trimmed seating,[Brochure] Infinity audio | 8-speaker system | leather-trimmed; Leather-trimmed seating | [Brochure] Infinity audio | 8-speaker system | leather-trimmed; Leather-trimmed seating
