Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2016,Audi,Q7,[Brochure Summary],,,,,,,,,,,,,,,,BOSE; Bang & Olufsen audio; BOSE; Bang & Olufsen audio,[Brochure] BOSE; Bang & Olufsen audio | [Brochure] BOSE; Bang & Olufsen audio | [Backfilled from 2015]
