Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2014,Audi,sport,[Brochure Summary],,,,,,,,,,,,,,,,Nappa seating; Nappa seating,[Brochure] Nappa seating | [Brochure] Nappa seating
