Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2015,Audi,sport,[Brochure Summary],,,,,,,,,,,,,,,,Bang & Olufsen; BOSE audio; Bang & Olufsen; BOSE audio,[Brochure] Bang & Olufsen; BOSE audio | [Brochure] Bang & Olufsen; BOSE audio
