Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2008,Audi,Full Line,[Brochure Summary],,,,,,,,,,,,,,,,Bose; BOSE; Bang & Olufsen audio | Nappa seating; Bose; BOSE; Bang & Olufsen audio | Nappa seating,[Brochure] Bose; BOSE; Bang & Olufsen audio | Nappa seating | [Brochure] Bose; BOSE; Bang & Olufsen audio | Nappa seating
